,,,,,,,,,,
Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
1957,MASSACHUSETTS,MENHADENS **,"21,704,500","9,845","292,380",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1957,NEW JERSEY,MENHADENS **,"418,512,200","189,836","5,118,091",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1957,NEW YORK,MENHADENS **,"116,770,500","52,967","1,659,596",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1957,NORTH CAROLINA,MENHADENS **,"172,522,300","78,256","2,380,826",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1957,RHODE ISLAND,MENHADENS **,"19,777,700","8,971","235,837",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1957,SOUTH CAROLINA,MENHADENS **,"7,027,000","3,187","66,054",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1957,VIRGINIA,MENHADENS **,"265,453,100","120,409","3,120,259",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1956,CONNECTICUT,MENHADENS **,"22,500",10,255,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1956,DELAWARE,MENHADENS **,"352,946,700","160,096","4,624,495",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1956,FLORIDA-EAST,MENHADENS **,"67,998,300","30,844","538,998",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1956,MAINE,MENHADENS **,"1,216,400",552,"15,347",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1956,MARYLAND,MENHADENS **,"1,375,300",624,"27,507",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1956,MASSACHUSETTS,MENHADENS **,"66,407,000","30,122","856,297",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1956,NEW JERSEY,MENHADENS **,"486,224,400","220,550","6,335,404",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1956,NEW YORK,MENHADENS **,"114,397,000","51,890","1,687,634",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1956,NORTH CAROLINA,MENHADENS **,"246,647,900","111,879","3,379,080",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1956,RHODE ISLAND,MENHADENS **,"11,122,000","5,045","131,743",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1956,VIRGINIA,MENHADENS **,"189,047,100","85,751","2,424,379",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1955,CONNECTICUT,MENHADENS **,"43,300",20,553,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1955,DELAWARE,MENHADENS **,"307,475,800","139,470","4,091,457",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1955,FLORIDA-EAST,MENHADENS **,"36,254,300","16,445","354,774",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1955,MAINE,MENHADENS **,"4,016,100","1,822","42,206",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1955,MARYLAND,MENHADENS **,"1,939,900",880,"38,799",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1955,MASSACHUSETTS,MENHADENS **,"61,392,900","27,848","823,938",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1955,NEW JERSEY,MENHADENS **,"366,734,600","166,350","4,684,344",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1955,NEW YORK,MENHADENS **,"89,616,300","40,650","1,464,421",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1955,NORTH CAROLINA,MENHADENS **,"184,918,700","83,879","2,292,993",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1955,RHODE ISLAND,MENHADENS **,"14,341,500","6,505","179,150",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1955,SOUTH CAROLINA,MENHADENS **,"6,637,700","3,011","59,739",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1955,VIRGINIA,MENHADENS **,"313,419,400","142,166","3,714,988",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1954,CONNECTICUT,MENHADENS **,"69,900",32,"1,001",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1954,DELAWARE,MENHADENS **,"306,479,600","139,018","4,476,741",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1954,FLORIDA-EAST,MENHADENS **,"42,009,200","19,055","487,308",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1954,MAINE,MENHADENS **,"5,876,400","2,666","47,172",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1954,MARYLAND,MENHADENS **,"3,883,100","1,761","41,054",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1954,MASSACHUSETTS,MENHADENS **,"35,794,400","16,236","491,486",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1954,NEW JERSEY,MENHADENS **,"376,805,100","170,918","5,127,646",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1954,NEW YORK,MENHADENS **,"98,475,600","44,668","1,513,766",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1954,NORTH CAROLINA,MENHADENS **,"160,301,000","72,712","2,067,883",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1954,RHODE ISLAND,MENHADENS **,"17,944,600","8,140","222,878",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1954,SOUTH CAROLINA,MENHADENS **,"3,952,000","1,793","33,592",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1954,VIRGINIA,MENHADENS **,"284,932,700","129,245","3,669,130",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1953,CONNECTICUT,MENHADENS **,"218,200",99,"2,383",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1953,DELAWARE,MENHADENS **,"360,843,700","163,678","3,969,301",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1953,FLORIDA-EAST,MENHADENS **,"65,543,800","29,730","655,438",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1953,MAINE,MENHADENS **,"2,184,000",991,"26,083",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1953,MARYLAND,MENHADENS **,"2,150,900",976,"20,997",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1953,MASSACHUSETTS,MENHADENS **,"20,288,400","9,203","253,572",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1953,NEW JERSEY,MENHADENS **,"396,308,700","179,764","3,865,694",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1953,NEW YORK,MENHADENS **,"100,431,000","45,555","1,302,550",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1953,NORTH CAROLINA,MENHADENS **,"132,104,700","59,922","1,387,098",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1953,RHODE ISLAND,MENHADENS **,"17,185,000","7,795","206,398",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1953,SOUTH CAROLINA,MENHADENS **,"1,695,800",769,"15,262",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1953,VIRGINIA,MENHADENS **,"160,075,800","72,610","1,684,786",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1952,CONNECTICUT,MENHADENS **,"98,900",45,"1,410",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1952,DELAWARE,MENHADENS **,"207,657,100","94,193","2,018,102",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1952,FLORIDA-EAST,MENHADENS **,"120,281,800","54,559","893,943",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1952,MAINE,MENHADENS **,"604,600",274,"6,056",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1952,MARYLAND,MENHADENS **,"1,444,400",655,"13,573",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1952,MASSACHUSETTS,MENHADENS **,"25,980,600","11,785","326,050",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1952,NEW JERSEY,MENHADENS **,"179,458,200","81,402","1,606,046",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1952,NEW YORK,MENHADENS **,"93,189,300","42,270","876,976",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1952,NORTH CAROLINA,MENHADENS **,"191,341,300","86,792","1,626,501",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1952,RHODE ISLAND,MENHADENS **,"9,403,800","4,266","109,719",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1952,SOUTH CAROLINA,MENHADENS **,"3,218,000","1,460","23,491",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1952,VIRGINIA,MENHADENS **,"90,929,700","41,245","1,123,793",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1951,CONNECTICUT,MENHADENS **,"70,100",32,783,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1951,DELAWARE,MENHADENS **,"166,488,700","75,519","1,911,375",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1951,FLORIDA-EAST,MENHADENS **,"79,600,400","36,107","822,877",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1951,MAINE,MENHADENS **,"1,514,300",687,"8,610",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1951,MARYLAND,MENHADENS **,"430,900",195,"4,467",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1951,MASSACHUSETTS,MENHADENS **,"7,208,100","3,270","108,217",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1951,NEW JERSEY,MENHADENS **,"189,902,600","86,139","2,179,652",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1951,NEW YORK,MENHADENS **,"85,433,200","38,752","896,743",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1951,NORTH CAROLINA,MENHADENS **,"104,012,900","47,180","978,562",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1951,RHODE ISLAND,MENHADENS **,"2,968,500","1,347","44,449",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1951,SOUTH CAROLINA,MENHADENS **,"4,476,900","2,031","44,769",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1951,VIRGINIA,MENHADENS **,"126,993,900","57,604","1,110,508",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1950,CONNECTICUT,MENHADENS **,"43,700",20,696,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1950,DELAWARE,MENHADENS **,"151,857,500","68,882","1,548,947",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1950,FLORIDA-EAST,MENHADENS **,"21,258,700","9,643","214,712",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1950,MAINE,MENHADENS **,"490,000",222,"2,511",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1950,MARYLAND,MENHADENS **,"1,097,400",498,"9,946",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1950,MASSACHUSETTS,MENHADENS **,"8,762,000","3,974","86,726",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1950,NEW JERSEY,MENHADENS **,"138,578,600","62,859","1,497,647",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1950,NEW YORK,MENHADENS **,"82,510,400","37,426","694,529",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1950,NORTH CAROLINA,MENHADENS **,"124,904,900","56,656","1,221,468",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1950,RHODE ISLAND,MENHADENS **,"8,100",4,110,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1950,SOUTH CAROLINA,MENHADENS **,"961,400",436,"9,037",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1950,VIRGINIA,MENHADENS **,"169,814,800","77,027","1,482,721",Public,Commercial,Brevoortia ,161731,ACCSPHIST
